arch;seed;val_score;test_score
const,max,softplus,16,8,gat,mean,sigmoid,1;123.0;0.262;0.278
const,max,softplus,2,128,gat,sum,relu,8;42.0;0.188;0.181
const,max,softplus,2,128,generalized_linear,sum,softplus,1;10.0;0.232;0.182
const,max,softplus,2,128,linear,mean,sigmoid,4;10.0;0.29;0.277
const,max,softplus,2,16,gat_sym,max,elu,1;19.0;0.194;0.222
const,max,softplus,2,16,gat_sym,sum,leaky_relu,1;42.0;0.21600000000000005;0.204
const,max,softplus,2,16,gcn,sum,elu,1;10.0;0.618;0.652
const,max,softplus,2,256,gcn,sum,tanh,6;19.0;0.188;0.183
const,max,softplus,2,32,linear,mean,elu,6;79.0;0.28800000000000003;0.273
const,max,softplus,2,4,linear,mlp,sigmoid,6;19.0;0.268;0.29
const,max,softplus,4,256,gcn,mean,tanh,8;123.0;0.226;0.267
const,max,softplus,4,32,gat_sym,max,leaky_relu,4;79.0;0.204;0.17800000000000002
const,max,softplus,4,32,gat_sym,sum,leaky_relu,6;10.0;0.188;0.16899999999999998
const,max,softplus,4,32,gat_sym,sum,linear,1;79.0;0.7020000000000001;0.6859999999999999
const,max,softplus,4,4,gcn,sum,leaky_relu,6;19.0;0.615;0.6375
const,max,softplus,4,4,linear,max,relu6,4;42.0;0.21600000000000005;0.182
const,max,softplus,4,64,gcn,sum,relu,2;42.0;0.188;0.231
const,max,softplus,4,64,generalized_linear,sum,linear,1;42.0;0.6559999999999999;0.659
const,max,softplus,4,64,generalized_linear,sum,softplus,6;19.0;0.232;0.231
const,max,softplus,6,128,gat,sum,linear,1;42.0;0.6579999999999999;0.67
const,max,softplus,6,256,const,sum,leaky_relu,1;123.0;0.232;0.231
const,max,softplus,6,256,linear,max,relu6,2;123.0;0.212;0.23
const,max,softplus,6,32,cos,max,sigmoid,2;79.0;0.23;0.277
const,max,softplus,6,4,gat,mlp,tanh,16;42.0;0.302;0.311
const,max,softplus,6,4,linear,mlp,sigmoid,2;79.0;0.262;0.274
const,max,softplus,6,8,gcn,max,leaky_relu,4;42.0;0.244;0.282
const,max,softplus,8,16,cos,max,softplus,8;79.0;0.234;0.217
const,max,softplus,8,256,gat,mlp,relu,2;42.0;0.154;0.197
const,max,tanh,1,128,cos,mlp,relu6,4;79.0;0.5646666666666667;0.5543333333333333
const,max,tanh,1,128,cos,sum,leaky_relu,1;42.0;0.648;0.6559999999999999
const,max,tanh,1,128,gat,sum,tanh,6;19.0;0.682;0.679
const,max,tanh,1,128,gat_sym,mlp,linear,1;19.0;0.564;0.564
const,max,tanh,1,16,cos,sum,sigmoid,2;42.0;0.312;0.331
const,max,tanh,1,16,cos,sum,tanh,2;19.0;0.56;0.608
const,max,tanh,1,16,generalized_linear,sum,tanh,2;10.0;0.574;0.59
const,max,tanh,1,256,const,mlp,relu,2;19.0;0.446;0.43
const,max,tanh,1,256,generalized_linear,sum,linear,6;79.0;0.624;0.682
const,max,tanh,1,32,const,sum,elu,4;19.0;0.616;0.621
const,max,tanh,1,32,const,sum,elu,6;19.0;0.65;0.652
const,max,tanh,1,32,gat_sym,sum,relu6,8;42.0;0.484;0.495
const,max,tanh,1,32,gat_sym,sum,sigmoid,2;123.0;0.262;0.433
const,max,tanh,1,4,gat,sum,linear,4;79.0;0.488;0.505
const,max,tanh,1,4,linear,max,leaky_relu,16;42.0;0.212;0.231
const,max,tanh,1,64,gat,sum,elu,6;19.0;0.51;0.528
const,max,tanh,16,128,cos,mean,sigmoid,4;10.0;0.28;0.293
const,max,tanh,16,128,gat,mean,relu6,1;10.0;0.652;0.631
const,max,tanh,16,128,gcn,sum,linear,1;42.0;0.618;0.652
const,max,tanh,16,256,const,mean,sigmoid,8;19.0;0.232;0.181
const,max,tanh,16,32,generalized_linear,mean,elu,2;79.0;0.522;0.52
const,max,tanh,16,4,const,sum,elu,16;123.0;0.636;0.621
const,max,tanh,16,4,cos,mlp,leaky_relu,1;79.0;0.599;0.6065
const,max,tanh,16,4,cos,mlp,leaky_relu,4;79.0;0.59;0.5920000000000001
const,max,tanh,16,4,linear,sum,elu,1;79.0;0.68;0.682
const,max,tanh,16,64,generalized_linear,max,linear,8;79.0;0.568;0.54
const,max,tanh,16,8,const,max,leaky_relu,16;79.0;0.53;0.541
const,max,tanh,2,128,gat_sym,max,relu,16;79.0;0.344;0.368
const,max,tanh,2,128,linear,sum,elu,16;79.0;0.638;0.66
const,max,tanh,2,16,cos,sum,softplus,1;79.0;0.616;0.652
const,max,tanh,2,16,generalized_linear,mean,softplus,2;123.0;0.28600000000000003;0.314
const,max,tanh,2,16,generalized_linear,sum,tanh,4;123.0;0.66;0.667
const,max,tanh,2,16,linear,mean,relu,16;79.0;0.35200000000000004;0.359
const,max,tanh,2,16,linear,mlp,elu,1;79.0;0.52;0.5489999999999999
const,max,tanh,2,32,gat,sum,tanh,2;19.0;0.652;0.648
const,max,tanh,2,32,gat_sym,sum,elu,1;123.0;0.65;0.677
const,max,tanh,4,128,const,mlp,elu,2;19.0;0.53;0.55
const,max,tanh,4,16,gat,mlp,elu,6;19.0;0.536;0.56
const,max,tanh,4,16,gat,sum,elu,16;123.0;0.596;0.612
const,max,tanh,4,256,gat_sym,sum,elu,6;123.0;0.6;0.6679999999999999
const,max,tanh,4,4,generalized_linear,mlp,linear,16;10.0;0.342;0.332
const,max,tanh,4,64,cos,mlp,elu,16;10.0;0.334;0.285
const,max,tanh,4,64,generalized_linear,sum,relu,4;79.0;0.526;0.518
const,max,tanh,6,128,gat,sum,linear,1;79.0;0.6679999999999999;0.71
const,max,tanh,6,128,generalized_linear,sum,relu,2;42.0;0.628;0.607
const,max,tanh,6,16,const,sum,elu,2;10.0;0.58;0.591
const,max,tanh,6,16,cos,mlp,sigmoid,2;42.0;0.376;0.388
const,max,tanh,6,16,gat_sym,max,leaky_relu,8;19.0;0.428;0.456
const,max,tanh,6,16,linear,max,tanh,8;10.0;0.364;0.36
const,max,tanh,6,256,generalized_linear,sum,softplus,6;19.0;0.588;0.594
const,max,tanh,6,4,generalized_linear,mlp,tanh,6;42.0;0.47;0.452
const,max,tanh,6,8,cos,mlp,linear,8;79.0;0.35600000000000004;0.355
const,max,tanh,6,8,linear,mean,softplus,6;123.0;0.34;0.313
const,max,tanh,8,256,const,mlp,tanh,4;19.0;0.534;0.535
const,max,tanh,8,4,const,sum,softplus,8;10.0;0.638;0.6409999999999999
const,max,tanh,8,4,cos,mean,relu,6;123.0;0.21600000000000005;0.219
const,max,tanh,8,64,gat,mlp,elu,6;10.0;0.56;0.522
const,mean,elu,1,128,const,sum,leaky_relu,2;10.0;0.608;0.602
const,mean,elu,1,128,const,sum,linear,6;19.0;0.638;0.6779999999999999
const,mean,elu,1,128,cos,max,softplus,16;79.0;0.25;0.27
const,mean,elu,1,16,const,sum,linear,6;42.0;0.586;0.591
const,mean,elu,1,16,linear,sum,elu,4;79.0;0.526;0.513
const,mean,elu,1,256,const,mean,leaky_relu,4;19.0;0.496;0.49
const,mean,elu,1,256,const,mean,softplus,2;42.0;0.366;0.435
const,mean,elu,1,256,gat_sym,mlp,elu,6;42.0;0.436;0.441
const,mean,elu,1,256,linear,sum,sigmoid,2;19.0;0.604;0.654
const,mean,elu,1,4,gcn,sum,linear,2;123.0;0.59;0.579
const,mean,elu,1,4,generalized_linear,mean,elu,16;79.0;0.138;0.182
const,mean,elu,1,64,gcn,sum,elu,2;79.0;0.632;0.632
const,mean,elu,1,64,generalized_linear,sum,elu,16;10.0;0.518;0.565
const,mean,elu,1,64,linear,mean,sigmoid,2;19.0;0.214;0.338
const,mean,elu,16,128,gat_sym,max,leaky_relu,2;79.0;0.556;0.596
const,mean,elu,16,16,cos,sum,sigmoid,1;19.0;0.69;0.7140000000000001
const,mean,elu,16,16,linear,mean,linear,8;10.0;0.3;0.28800000000000003
const,mean,elu,16,256,const,mean,tanh,6;79.0;0.66;0.6459999999999999
const,mean,elu,16,32,const,sum,elu,2;42.0;0.6759999999999999;0.701
const,mean,elu,16,32,const,sum,tanh,16;123.0;0.706;0.7090000000000001
const,mean,elu,16,4,cos,sum,softplus,4;79.0;0.688;0.7020000000000001
const,mean,elu,16,64,cos,mean,relu6,8;79.0;0.3720000000000001;0.366
const,mean,elu,16,64,gat_sym,mlp,elu,1;42.0;0.568;0.607
const,mean,elu,16,64,linear,max,softplus,8;79.0;0.586;0.573
const,mean,elu,16,8,cos,mean,linear,8;123.0;0.29;0.31
const,mean,elu,2,128,gat_sym,mean,elu,1;10.0;0.306;0.349
const,mean,elu,2,128,gcn,max,sigmoid,8;123.0;0.314;0.303
const,mean,elu,2,128,gcn,sum,elu,1;10.0;0.644;0.7090000000000001
const,mean,elu,2,16,const,mean,elu,2;10.0;0.604;0.603
const,mean,elu,2,16,cos,mlp,linear,4;79.0;0.516;0.474
const,mean,elu,2,16,gcn,mlp,elu,16;10.0;0.32;0.366
const,mean,elu,2,32,const,mean,sigmoid,4;123.0;0.188;0.16899999999999998
const,mean,elu,2,32,const,sum,linear,6;19.0;0.674;0.675
const,mean,elu,2,32,cos,mlp,elu,1;19.0;0.59;0.59
const,mean,elu,2,32,gat,sum,elu,1;123.0;0.682;0.6970000000000001
const,mean,elu,2,32,gat_sym,mlp,relu6,16;19.0;0.058;0.078
const,mean,elu,2,32,gcn,mlp,linear,8;42.0;0.326;0.3423333333333333
const,mean,elu,2,4,cos,sum,relu,1;79.0;0.622;0.655
const,mean,elu,2,4,linear,sum,tanh,8;79.0;0.298;0.541
const,mean,elu,2,64,gat,mean,relu,1;10.0;0.198;0.24
const,mean,elu,2,64,gat_sym,mlp,elu,6;79.0;0.504;0.482
const,mean,elu,2,8,cos,max,leaky_relu,16;79.0;0.312;0.327
const,mean,elu,2,8,gcn,sum,relu,4;123.0;0.52;0.537
const,mean,elu,4,128,const,mlp,linear,6;42.0;0.366;0.34
const,mean,elu,4,128,gat,sum,leaky_relu,16;10.0;0.608;0.585
const,mean,elu,4,128,generalized_linear,sum,elu,2;10.0;0.652;0.68
const,mean,elu,4,16,const,sum,linear,1;42.0;0.68;0.69
const,mean,elu,4,256,gat_sym,sum,linear,6;10.0;0.6459999999999999;0.6970000000000001
const,mean,elu,4,256,gcn,mean,relu6,4;10.0;0.6;0.5720000000000001
const,mean,elu,4,256,linear,max,sigmoid,2;79.0;0.218;0.255
const,mean,elu,4,32,gat,sum,relu,6;19.0;0.6679999999999999;0.684
const,mean,elu,4,4,cos,sum,sigmoid,6;10.0;0.534;0.5710000000000001
const,mean,elu,4,4,gat,max,relu,1;19.0;0.508;0.563
const,mean,elu,4,4,generalized_linear,mlp,linear,1;123.0;0.64;0.639
const,mean,elu,4,64,const,sum,elu,4;10.0;0.6779999999999999;0.696
const,mean,elu,4,64,gat,sum,elu,1;19.0;0.7040000000000001;0.7070000000000001
const,mean,elu,4,8,cos,mean,relu6,16;79.0;0.188;0.16899999999999998
const,mean,elu,6,128,gat_sym,sum,leaky_relu,16;10.0;0.6579999999999999;0.6679999999999999
const,mean,elu,6,128,gat_sym,sum,linear,2;79.0;0.688;0.722
const,mean,elu,6,16,const,mean,elu,2;123.0;0.636;0.64
const,mean,elu,6,16,gat_sym,max,relu,1;19.0;0.52;0.491
const,mean,elu,6,32,const,mean,relu,1;42.0;0.612;0.623
const,mean,elu,6,32,cos,max,linear,6;19.0;0.35600000000000004;0.325
const,mean,elu,6,32,gat_sym,mean,tanh,1;42.0;0.49;0.589
const,mean,elu,6,4,generalized_linear,sum,leaky_relu,1;19.0;0.6759999999999999;0.675
const,mean,elu,6,64,gcn,mlp,leaky_relu,1;79.0;0.49;0.474
const,mean,elu,6,8,gat,max,leaky_relu,4;123.0;0.544;0.545
const,mean,elu,8,128,gat_sym,max,softplus,6;42.0;0.58;0.581
const,mean,elu,8,16,const,mean,leaky_relu,1;123.0;0.172;0.231
const,mean,elu,8,16,const,mlp,linear,16;79.0;0.384;0.412
const,mean,elu,8,256,const,sum,elu,2;123.0;0.696;0.687
const,mean,elu,8,256,generalized_linear,sum,linear,8;79.0;0.6459999999999999;0.691
const,mean,elu,8,4,const,sum,softplus,2;79.0;0.688;0.693
const,mean,elu,8,4,cos,max,sigmoid,2;79.0;0.214;0.255
const,mean,elu,8,4,gat,mean,leaky_relu,4;79.0;0.308;0.295
const,mean,leaky_relu,1,128,gat,max,tanh,4;10.0;0.33;0.365
const,mean,leaky_relu,1,16,linear,sum,relu6,4;10.0;0.446;0.472
const,mean,leaky_relu,1,256,gat,mlp,softplus,6;19.0;0.35200000000000004;0.292
const,mean,leaky_relu,1,4,gat,mean,elu,2;123.0;0.166;0.326
const,mean,leaky_relu,1,64,const,mlp,relu6,6;123.0;0.208;0.299
const,mean,leaky_relu,1,8,generalized_linear,mean,linear,4;10.0;0.32;0.315
const,mean,leaky_relu,16,128,gcn,mlp,leaky_relu,8;42.0;0.328;0.335
const,mean,leaky_relu,16,16,const,sum,sigmoid,8;42.0;0.6859999999999999;0.71
const,mean,leaky_relu,16,256,const,mlp,softplus,1;10.0;0.674;0.645
const,mean,leaky_relu,16,256,gat,mlp,relu,8;79.0;0.426;0.428
const,mean,leaky_relu,16,256,linear,mlp,sigmoid,2;79.0;0.298;0.373
const,mean,leaky_relu,16,4,generalized_linear,mlp,relu6,6;123.0;0.084;0.16899999999999998
const,mean,leaky_relu,16,4,linear,sum,sigmoid,4;42.0;0.6859999999999999;0.701
const,mean,leaky_relu,16,64,gcn,max,relu6,4;10.0;0.512;0.508
const,mean,leaky_relu,16,64,generalized_linear,mean,leaky_relu,6;123.0;0.298;0.292
const,mean,leaky_relu,2,128,gcn,sum,sigmoid,2;123.0;0.6779999999999999;0.662
const,mean,leaky_relu,2,32,gat_sym,sum,relu,4;123.0;0.578;0.617
const,mean,leaky_relu,2,32,generalized_linear,sum,linear,4;42.0;0.5720000000000001;0.597
const,mean,leaky_relu,2,4,linear,mean,softplus,4;42.0;0.188;0.182
const,mean,leaky_relu,2,64,gat,mean,softplus,6;123.0;0.268;0.29600000000000004
const,mean,leaky_relu,2,64,gat_sym,mean,leaky_relu,16;79.0;0.188;0.16899999999999998
const,mean,leaky_relu,2,64,linear,sum,tanh,16;79.0;0.66;0.657
const,mean,leaky_relu,4,128,cos,mlp,elu,2;10.0;0.556;0.563
const,mean,leaky_relu,4,128,linear,mean,tanh,8;79.0;0.248;0.34600000000000003
const,mean,leaky_relu,4,16,gcn,sum,linear,1;123.0;0.696;0.718
const,mean,leaky_relu,4,16,generalized_linear,sum,linear,2;10.0;0.67;0.6659999999999999
const,mean,leaky_relu,4,256,gat_sym,sum,linear,1;42.0;0.664;0.693
const,mean,leaky_relu,4,32,const,mlp,softplus,2;79.0;0.61;0.627
const,mean,leaky_relu,4,32,gcn,mean,softplus,8;42.0;0.27;0.273
const,mean,leaky_relu,4,32,generalized_linear,mlp,softplus,4;79.0;0.348;0.307
const,mean,leaky_relu,4,4,gat,sum,linear,16;79.0;0.626;0.63
const,mean,leaky_relu,4,64,gat,sum,leaky_relu,1;19.0;0.6759999999999999;0.6559999999999999
const,mean,leaky_relu,4,8,const,max,tanh,8;10.0;0.404;0.4
const,mean,leaky_relu,4,8,generalized_linear,sum,elu,4;123.0;0.6859999999999999;0.669
const,mean,leaky_relu,6,128,const,max,leaky_relu,16;79.0;0.632;0.63
const,mean,leaky_relu,6,128,cos,sum,elu,6;42.0;0.662;0.6940000000000001
const,mean,leaky_relu,6,128,gat,max,tanh,2;19.0;0.516;0.52
const,mean,leaky_relu,6,128,gat_sym,max,tanh,4;123.0;0.45;0.452
const,mean,leaky_relu,6,16,gcn,mean,tanh,6;79.0;0.282;0.28800000000000003
const,mean,leaky_relu,6,16,linear,sum,elu,16;19.0;0.672;0.665
const,mean,leaky_relu,6,256,gat_sym,mlp,sigmoid,1;42.0;0.482;0.471
const,mean,leaky_relu,6,4,gat_sym,mlp,elu,8;123.0;0.35;0.348
const,mean,leaky_relu,6,64,gat,max,tanh,2;79.0;0.38;0.419
const,mean,leaky_relu,6,64,gcn,mlp,tanh,8;19.0;0.33;0.35200000000000004
const,mean,leaky_relu,6,64,linear,sum,tanh,16;79.0;0.6739999999999999;0.7080000000000001
const,mean,leaky_relu,6,8,const,mean,relu6,8;19.0;0.188;0.181
const,mean,leaky_relu,6,8,gat_sym,mean,linear,16;79.0;0.304;0.305
const,mean,leaky_relu,6,8,linear,max,leaky_relu,16;10.0;0.188;0.16899999999999998
const,mean,leaky_relu,8,128,linear,mean,softplus,6;10.0;0.3;0.284
const,mean,leaky_relu,8,16,linear,sum,linear,1;42.0;0.674;0.701
const,mean,leaky_relu,8,256,const,mean,elu,16;123.0;0.188;0.16899999999999998
const,mean,leaky_relu,8,256,gat,sum,relu6,1;123.0;0.65;0.648
const,mean,leaky_relu,8,32,gat_sym,mlp,linear,16;79.0;0.334;0.335
const,mean,leaky_relu,8,4,gat_sym,max,leaky_relu,4;79.0;0.212;0.231
const,mean,leaky_relu,8,4,generalized_linear,mlp,softplus,4;42.0;0.636;0.643
const,mean,leaky_relu,8,64,gat_sym,mlp,tanh,2;79.0;0.662;0.636
const,mean,leaky_relu,8,8,cos,max,relu6,1;19.0;0.232;0.181
const,mean,leaky_relu,8,8,gcn,mean,softplus,2;42.0;0.302;0.304
const,mean,linear,1,128,const,sum,leaky_relu,1;42.0;0.64;0.6709999999999999
const,mean,linear,1,128,cos,sum,leaky_relu,1;19.0;0.624;0.653
const,mean,linear,1,128,gat,max,softplus,4;79.0;0.344;0.365
const,mean,linear,1,16,const,sum,linear,4;42.0;0.664;0.662
const,mean,linear,1,16,linear,mean,tanh,6;79.0;0.316;0.345
const,mean,linear,1,256,const,sum,elu,2;19.0;0.68;0.695
const,mean,linear,1,256,gat_sym,max,leaky_relu,8;123.0;0.172;0.182
const,mean,linear,1,32,gat_sym,sum,linear,6;42.0;0.6;0.608
const,mean,linear,1,32,generalized_linear,sum,linear,2;123.0;0.532;0.55
const,mean,linear,1,4,cos,max,leaky_relu,6;79.0;0.212;0.231
const,mean,linear,1,4,cos,max,relu,8;19.0;0.188;0.16899999999999998
const,mean,linear,1,8,const,max,elu,6;19.0;0.246;0.276
const,mean,linear,1,8,const,mean,sigmoid,8;79.0;0.172;0.182
const,mean,linear,16,128,const,sum,linear,4;10.0;0.688;0.701
const,mean,linear,16,128,gcn,mlp,elu,16;79.0;0.4920000000000001;0.479
const,mean,linear,16,128,generalized_linear,mean,relu,2;19.0;0.35;0.386
const,mean,linear,16,16,const,sum,linear,4;42.0;0.684;0.708
const,mean,linear,16,16,gat_sym,max,linear,1;42.0;0.648;0.623
const,mean,linear,16,256,cos,max,linear,2;10.0;0.58;0.607
const,mean,linear,16,256,gat,mlp,leaky_relu,16;19.0;0.458;0.453
const,mean,linear,16,32,const,mlp,linear,1;42.0;0.6659999999999999;0.6559999999999999
const,mean,linear,16,32,cos,sum,softplus,2;42.0;0.66;0.71
const,mean,linear,16,32,gat,sum,leaky_relu,1;19.0;0.6920000000000001;0.705
const,mean,linear,16,32,linear,mean,elu,6;10.0;0.344;0.335
const,mean,linear,16,64,linear,sum,softplus,4;19.0;0.67;0.693
const,mean,linear,16,8,gat,mean,tanh,1;42.0;0.6559999999999999;0.672
const,mean,linear,16,8,generalized_linear,mean,sigmoid,6;19.0;0.31;0.359
const,mean,linear,2,128,const,sum,relu,2;79.0;0.67;0.67
const,mean,linear,2,128,cos,sum,tanh,1;10.0;0.674;0.695
const,mean,linear,2,128,gat,mean,relu,2;19.0;0.318;0.379
const,mean,linear,2,128,gcn,mlp,leaky_relu,1;123.0;0.5760000000000001;0.56
const,mean,linear,2,4,linear,mlp,relu,1;19.0;0.574;0.5710000000000001
const,mean,linear,2,64,linear,max,leaky_relu,8;79.0;0.422;0.425
const,mean,linear,2,64,linear,mlp,sigmoid,2;42.0;0.3720000000000001;0.401
const,mean,linear,2,8,cos,mean,elu,1;42.0;0.584;0.579
const,mean,linear,2,8,cos,mlp,relu,2;123.0;0.382;0.399
const,mean,linear,2,8,gat,sum,tanh,1;19.0;0.67;0.685
const,mean,linear,2,8,gcn,sum,relu6,4;79.0;0.618;0.629
const,mean,linear,4,16,generalized_linear,sum,elu,1;123.0;0.7020000000000001;0.705
const,mean,linear,4,256,gat,mlp,linear,16;79.0;0.35200000000000004;0.319
const,mean,linear,4,256,gat_sym,mlp,elu,16;123.0;0.382;0.339
const,mean,linear,4,256,gat_sym,sum,elu,4;123.0;0.672;0.696
const,mean,linear,4,256,gat_sym,sum,leaky_relu,4;123.0;0.574;0.58
const,mean,linear,4,256,generalized_linear,sum,elu,16;79.0;0.626;0.653
const,mean,linear,4,32,gat_sym,sum,tanh,1;123.0;0.67;0.6970000000000001
const,mean,linear,4,32,gcn,mlp,softplus,6;123.0;0.402;0.424
const,mean,linear,4,4,gat,sum,softplus,8;19.0;0.672;0.695
const,mean,linear,4,4,gat_sym,sum,linear,1;42.0;0.64;0.662
const,mean,linear,4,64,cos,mean,softplus,6;10.0;0.324;0.343
const,mean,linear,4,8,gat,max,tanh,1;19.0;0.444;0.573
const,mean,linear,4,8,generalized_linear,mlp,linear,8;123.0;0.368;0.359
const,mean,linear,6,128,gat_sym,max,linear,2;123.0;0.5820000000000001;0.5579999999999999
const,mean,linear,6,128,gat_sym,mean,leaky_relu,2;10.0;0.28;0.275
const,mean,linear,6,128,generalized_linear,sum,leaky_relu,6;10.0;0.55;0.56
const,mean,linear,6,16,gat,sum,relu,16;19.0;0.586;0.5820000000000001
const,mean,linear,6,16,gat,sum,tanh,1;19.0;0.6759999999999999;0.715
const,mean,linear,6,16,gat_sym,sum,linear,1;42.0;0.688;0.708
const,mean,linear,6,16,gcn,sum,linear,1;42.0;0.6940000000000001;0.723
const,mean,linear,6,256,cos,mlp,elu,8;79.0;0.504;0.4970000000000001
const,mean,linear,6,4,cos,max,leaky_relu,1;79.0;0.612;0.605
const,mean,linear,6,4,cos,sum,softplus,4;123.0;0.67;0.703
const,mean,linear,6,4,gat_sym,mean,relu,2;79.0;0.28600000000000003;0.316
const,mean,linear,6,4,generalized_linear,sum,linear,6;79.0;0.68;0.6970000000000001
const,mean,linear,6,64,generalized_linear,max,leaky_relu,2;10.0;0.58;0.574
const,mean,linear,6,8,gat,sum,elu,16;42.0;0.68;0.6970000000000001
const,mean,linear,6,8,gat,sum,relu,6;10.0;0.6559999999999999;0.6679999999999999
const,mean,linear,6,8,linear,mlp,tanh,6;79.0;0.5479999999999999;0.5539999999999999
const,mean,linear,8,16,gat,max,sigmoid,16;79.0;0.188;0.185
const,mean,linear,8,16,generalized_linear,mean,softplus,6;123.0;0.31;0.289
const,mean,linear,8,256,cos,mean,tanh,1;10.0;0.476;0.512
const,mean,linear,8,256,cos,mlp,leaky_relu,1;79.0;0.556;0.584
const,mean,linear,8,256,linear,mean,relu6,6;42.0;0.19;0.171
const,mean,linear,8,256,linear,sum,relu,6;10.0;0.508;0.493
const,mean,linear,8,32,gat,mlp,softplus,2;79.0;0.536;0.5479999999999999
const,mean,linear,8,32,gat_sym,sum,linear,4;123.0;0.6779999999999999;0.7170000000000001
const,mean,linear,8,4,gat_sym,mlp,linear,1;42.0;0.67;0.685
const,mean,linear,8,4,generalized_linear,mean,leaky_relu,6;123.0;0.34600000000000003;0.386
const,mean,linear,8,64,gat_sym,mlp,sigmoid,6;10.0;0.35600000000000004;0.348
const,mean,relu,1,128,gcn,sum,relu6,1;10.0;0.578;0.581
const,mean,relu,1,16,gat,mean,elu,4;42.0;0.326;0.348
const,mean,relu,1,256,gat_sym,sum,leaky_relu,8;123.0;0.622;0.633
const,mean,relu,1,32,cos,mean,relu6,4;79.0;0.19;0.198
const,mean,relu,1,4,gat_sym,sum,elu,8;123.0;0.306;0.37
const,mean,relu,1,4,generalized_linear,sum,tanh,1;42.0;0.18600000000000005;0.151
const,mean,relu,1,8,generalized_linear,mlp,elu,6;79.0;0.338;0.344
const,mean,relu,1,8,linear,mean,relu6,16;123.0;0.232;0.181
const,mean,relu,16,128,gat,sum,elu,6;10.0;0.66;0.7020000000000001
const,mean,relu,16,128,gat_sym,mean,elu,1;10.0;0.634;0.597
const,mean,relu,16,128,gcn,max,sigmoid,1;79.0;0.342;0.335
const,mean,relu,16,128,generalized_linear,max,elu,6;42.0;0.602;0.615
const,mean,relu,16,16,gat,max,elu,4;10.0;0.468;0.44
const,mean,relu,16,16,gcn,mlp,sigmoid,2;42.0;0.24;0.294
const,mean,relu,16,256,cos,sum,softplus,2;42.0;0.662;0.672
const,mean,relu,16,256,gat_sym,mean,softplus,2;123.0;0.358;0.349
const,mean,relu,16,32,cos,sum,softplus,2;42.0;0.6659999999999999;0.71
const,mean,relu,16,32,gcn,mean,elu,2;19.0;0.292;0.299
const,mean,relu,16,4,cos,sum,softplus,2;42.0;0.7040000000000001;0.701
const,mean,relu,16,8,gcn,sum,sigmoid,4;42.0;0.698;0.7020000000000001
const,mean,relu,2,128,gat,sum,linear,1;19.0;0.674;0.698
const,mean,relu,2,256,gat,sum,tanh,6;19.0;0.684;0.685
const,mean,relu,2,32,generalized_linear,max,softplus,8;10.0;0.378;0.369
const,mean,relu,2,4,gat_sym,mean,leaky_relu,16;10.0;0.212;0.231
const,mean,relu,2,4,generalized_linear,max,leaky_relu,16;10.0;0.284;0.3
const,mean,relu,2,64,gat,mlp,softplus,8;42.0;0.336;0.29600000000000004
const,mean,relu,2,64,gat_sym,mlp,relu6,8;19.0;0.486;0.4920000000000001
const,mean,relu,2,64,linear,max,tanh,4;42.0;0.4320000000000001;0.447
const,mean,relu,2,8,const,sum,elu,16;10.0;0.636;0.662
const,mean,relu,4,128,cos,sum,linear,4;123.0;0.6459999999999999;0.664
const,mean,relu,4,16,const,mlp,sigmoid,16;19.0;0.242;0.222
const,mean,relu,4,16,cos,sum,linear,6;19.0;0.6759999999999999;0.684
const,mean,relu,4,256,gat_sym,sum,leaky_relu,8;19.0;0.608;0.621
const,mean,relu,4,32,const,sum,linear,6;79.0;0.682;0.6890000000000001
const,mean,relu,4,32,gat_sym,mean,softplus,1;123.0;0.5820000000000001;0.593
const,mean,relu,6,128,gat,mlp,relu6,1;10.0;0.5379999999999999;0.545
const,mean,relu,6,128,gat,mlp,relu6,8;123.0;0.552;0.54
const,mean,relu,6,128,linear,sum,elu,1;10.0;0.682;0.715
const,mean,relu,6,16,gat,sum,leaky_relu,4;42.0;0.594;0.6409999999999999
const,mean,relu,6,16,gat,sum,relu,4;42.0;0.653;0.65
const,mean,relu,6,16,gcn,mean,softplus,2;42.0;0.29600000000000004;0.274
const,mean,relu,6,256,gat,sum,relu,8;42.0;0.6579999999999999;0.66
const,mean,relu,6,256,generalized_linear,mlp,softplus,6;79.0;0.32;0.306
const,mean,relu,6,256,linear,mean,relu,6;79.0;0.058;0.077
const,mean,relu,6,4,gat,sum,relu,4;42.0;0.6579999999999999;0.6559999999999999
const,mean,relu,6,4,gat,sum,relu,8;42.0;0.6579999999999999;0.669
const,mean,relu,6,4,generalized_linear,mlp,tanh,6;123.0;0.218;0.374
const,mean,relu,6,4,linear,max,tanh,1;79.0;0.526;0.517
const,mean,relu,6,64,linear,max,tanh,8;79.0;0.33;0.342
const,mean,relu,6,8,gcn,mean,relu,6;10.0;0.324;0.335
const,mean,relu,8,128,const,sum,tanh,1;19.0;0.6859999999999999;0.7020000000000001
