arch;seed;val_score;test_score
const,max,relu6,16,8,gat_sym,mlp,tanh,16;79.0;0.5539999999999999;0.589
const,max,relu6,16,8,linear,sum,softplus,2;79.0;0.8153333333333332;0.8226666666666667
const,max,relu6,2,128,cos,mean,leaky_relu,2;19.0;0.742;0.752
const,max,relu6,2,128,gat_sym,max,sigmoid,6;42.0;0.124;0.126
const,max,relu6,2,32,generalized_linear,mlp,elu,6;19.0;0.594;0.616
const,max,relu6,2,32,linear,mlp,softplus,8;79.0;0.698;0.679
const,max,relu6,2,4,gat,mlp,relu,4;123.0;0.122;0.13
const,max,relu6,2,4,generalized_linear,mean,relu6,4;42.0;0.162;0.149
const,max,relu6,2,64,const,sum,elu,4;10.0;0.7879999999999999;0.8029999999999999
const,max,relu6,2,64,gat,max,relu6,2;10.0;0.588;0.631
const,max,relu6,2,64,gat,mlp,relu,16;42.0;0.62;0.642
const,max,relu6,2,64,generalized_linear,sum,elu,8;123.0;0.742;0.774
const,max,relu6,2,8,gcn,max,softplus,8;19.0;0.07200000000000001;0.091
const,max,relu6,2,8,linear,mlp,elu,8;10.0;0.648;0.65
const,max,relu6,4,128,linear,sum,sigmoid,16;123.0;0.774;0.784
const,max,relu6,4,16,gat_sym,mlp,softplus,2;123.0;0.738;0.764
const,max,relu6,4,16,linear,mean,leaky_relu,1;19.0;0.736;0.7879999999999999
const,max,relu6,4,256,const,sum,linear,2;123.0;0.794;0.8079999999999999
const,max,relu6,4,32,cos,max,relu,4;42.0;0.28600000000000003;0.303
const,max,relu6,4,4,const,sum,linear,1;19.0;0.754;0.773
const,max,relu6,4,64,gcn,sum,linear,4;10.0;0.7979999999999999;0.816
const,max,relu6,4,8,cos,sum,leaky_relu,16;42.0;0.754;0.7759999999999999
const,max,relu6,4,8,gat,sum,leaky_relu,1;123.0;0.754;0.81
const,max,relu6,4,8,gcn,mlp,relu6,6;42.0;0.122;0.13
const,max,relu6,6,128,gat_sym,max,softplus,4;19.0;0.66;0.7
const,max,relu6,6,128,linear,mean,linear,16;79.0;0.64;0.66
const,max,relu6,6,16,generalized_linear,max,tanh,1;123.0;0.574;0.649
const,max,relu6,6,256,gat,max,relu6,4;42.0;0.604;0.638
const,max,relu6,6,256,gat_sym,mean,softplus,8;10.0;0.662;0.647
const,max,relu6,6,256,gcn,sum,elu,2;79.0;0.7992727272727275;0.8236363636363635
const,max,relu6,6,32,const,sum,linear,8;79.0;0.77;0.7979999999999999
const,max,relu6,6,32,generalized_linear,mean,softplus,4;10.0;0.654;0.642
const,max,relu6,6,4,cos,sum,leaky_relu,16;42.0;0.733;0.766
const,max,relu6,6,4,linear,mlp,softplus,6;123.0;0.6679999999999999;0.695
const,max,relu6,6,64,cos,mlp,linear,1;19.0;0.76;0.757
const,max,relu6,6,8,cos,sum,softplus,16;42.0;0.774;0.7859999999999999
const,max,relu6,6,8,gcn,mlp,relu,4;42.0;0.204;0.197
const,max,relu6,6,8,gcn,mlp,relu6,16;42.0;0.124;0.149
const,max,relu6,8,16,cos,mlp,relu6,6;10.0;0.224;0.24
const,max,relu6,8,256,gat_sym,mean,relu6,16;79.0;0.696;0.705
const,max,relu6,8,32,const,mlp,leaky_relu,8;19.0;0.7040000000000001;0.715
const,max,relu6,8,4,linear,sum,relu,2;10.0;0.764;0.7979999999999999
const,max,relu6,8,64,cos,max,softplus,1;79.0;0.72;0.7490000000000001
const,max,relu6,8,64,cos,mean,softplus,6;79.0;0.62;0.586
const,max,relu6,8,8,gcn,mlp,leaky_relu,8;10.0;0.672;0.684
const,max,sigmoid,1,128,gat,mlp,relu,2;42.0;0.134;0.15
const,max,sigmoid,1,16,linear,sum,elu,1;10.0;0.5720000000000001;0.591
const,max,sigmoid,1,256,cos,mean,leaky_relu,4;19.0;0.23;0.224
const,max,sigmoid,1,32,linear,mean,sigmoid,4;79.0;0.102;0.189
const,max,sigmoid,1,8,const,mean,elu,2;123.0;0.156;0.14400000000000002
const,max,sigmoid,1,8,cos,mlp,softplus,8;42.0;0.226;0.175
const,max,sigmoid,1,8,linear,max,softplus,4;42.0;0.156;0.151
const,max,sigmoid,16,128,cos,mlp,elu,6;19.0;0.208;0.319
const,max,sigmoid,16,16,generalized_linear,sum,linear,8;79.0;0.7659999999999999;0.8029999999999999
const,max,sigmoid,16,16,linear,mean,sigmoid,16;42.0;0.102;0.211
const,max,sigmoid,16,256,generalized_linear,mlp,tanh,8;79.0;0.122;0.312
const,max,sigmoid,16,32,generalized_linear,mean,relu6,6;123.0;0.132;0.13
const,max,sigmoid,16,4,gat_sym,mean,linear,2;42.0;0.726;0.7440000000000001
const,max,sigmoid,16,4,gcn,mean,relu6,16;42.0;0.316;0.319
const,max,sigmoid,16,4,gcn,mlp,linear,6;79.0;0.706;0.72
const,max,sigmoid,16,64,const,sum,linear,8;19.0;0.768;0.763
const,max,sigmoid,16,64,generalized_linear,max,relu,8;42.0;0.158;0.16399999999999998
const,max,sigmoid,16,64,linear,sum,elu,4;10.0;0.314;0.317
const,max,sigmoid,16,8,linear,sum,softplus,2;79.0;0.7853333333333333;0.8063333333333333
const,max,sigmoid,2,128,gat_sym,mean,softplus,2;42.0;0.278;0.321
const,max,sigmoid,2,128,generalized_linear,mean,relu6,8;42.0;0.25;0.258
const,max,sigmoid,2,16,generalized_linear,sum,sigmoid,6;42.0;0.236;0.256
const,max,sigmoid,2,256,const,sum,elu,8;79.0;0.122;0.14400000000000002
const,max,sigmoid,2,256,const,sum,linear,1;123.0;0.7879999999999999;0.81
const,max,sigmoid,2,256,generalized_linear,mlp,linear,1;123.0;0.256;0.279
const,max,sigmoid,2,256,generalized_linear,mlp,relu6,6;19.0;0.306;0.313
const,max,sigmoid,2,64,generalized_linear,sum,elu,4;79.0;0.162;0.149
const,max,sigmoid,2,8,gat_sym,mean,elu,1;79.0;0.218;0.265
const,max,sigmoid,4,128,gat_sym,mlp,sigmoid,16;79.0;0.18600000000000005;0.175
const,max,sigmoid,4,128,gcn,mlp,elu,1;19.0;0.166;0.292
const,max,sigmoid,4,16,const,mlp,relu,2;42.0;0.316;0.319
const,max,sigmoid,4,256,gat,mean,softplus,1;10.0;0.314;0.32
const,max,sigmoid,4,32,gat_sym,mlp,linear,8;42.0;0.63;0.625
const,max,sigmoid,4,64,linear,mean,leaky_relu,2;79.0;0.316;0.319
const,max,sigmoid,4,8,const,max,relu,4;79.0;0.522;0.518
const,max,sigmoid,6,128,gcn,sum,linear,2;10.0;0.8;0.825
const,max,sigmoid,6,32,gat,max,softplus,6;79.0;0.25;0.342
const,max,sigmoid,6,32,gcn,mean,sigmoid,2;19.0;0.14400000000000002;0.125
const,max,sigmoid,6,4,cos,sum,linear,4;123.0;0.696;0.718
const,max,sigmoid,6,4,gat,mean,relu6,16;19.0;0.13;0.163
const,max,sigmoid,6,4,gat_sym,mlp,softplus,6;123.0;0.58;0.5760000000000001
const,max,sigmoid,6,64,const,sum,linear,1;42.0;0.7859999999999999;0.8009999999999999
const,max,sigmoid,6,8,const,sum,tanh,1;10.0;0.07200000000000001;0.13
const,max,sigmoid,6,8,gat_sym,max,elu,8;19.0;0.158;0.319
const,max,sigmoid,6,8,gat_sym,sum,elu,8;79.0;0.736;0.754
const,max,sigmoid,8,128,const,sum,leaky_relu,4;123.0;0.122;0.204
const,max,sigmoid,8,256,cos,mean,linear,8;10.0;0.29600000000000004;0.29100000000000004
const,max,sigmoid,8,32,const,mean,tanh,1;42.0;0.162;0.179
const,max,sigmoid,8,4,cos,max,leaky_relu,2;42.0;0.312;0.319
const,max,sigmoid,8,64,const,max,elu,1;10.0;0.316;0.319
const,max,sigmoid,8,64,const,sum,linear,1;19.0;0.796;0.8140000000000001
const,max,sigmoid,8,64,gat,max,leaky_relu,4;19.0;0.158;0.17800000000000002
const,max,sigmoid,8,8,cos,mean,softplus,6;42.0;0.214;0.191
const,max,sigmoid,8,8,gat,sum,tanh,6;42.0;0.7559999999999999;0.773
const,max,sigmoid,8,8,gcn,mean,softplus,8;79.0;0.196;0.195
const,max,sigmoid,8,8,gcn,sum,tanh,8;42.0;0.752;0.76
const,max,softplus,1,128,gat,mean,leaky_relu,2;123.0;0.206;0.195
const,max,softplus,1,16,gcn,mlp,relu,8;123.0;0.138;0.13699999999999998
const,max,softplus,1,256,gat_sym,max,relu,4;19.0;0.14;0.136
const,max,softplus,1,32,gcn,sum,linear,2;123.0;0.79;0.7909999999999999
const,max,softplus,1,4,gat_sym,sum,tanh,6;123.0;0.318;0.332
const,max,softplus,1,4,generalized_linear,sum,relu,6;79.0;0.226;0.224
const,max,softplus,1,64,gat_sym,sum,relu6,6;123.0;0.122;0.13
const,max,softplus,1,64,linear,mlp,relu6,2;123.0;0.162;0.149
const,max,softplus,16,256,const,mean,sigmoid,4;10.0;0.122;0.13
const,max,softplus,16,256,gat_sym,mean,relu6,6;123.0;0.122;0.14400000000000002
const,max,softplus,16,32,const,mean,relu6,8;123.0;0.316;0.319
const,max,softplus,16,32,const,mlp,leaky_relu,4;79.0;0.316;0.319
const,max,softplus,16,4,gcn,mean,relu6,16;123.0;0.134;0.184
const,max,softplus,16,4,linear,mlp,linear,4;79.0;0.726;0.748
const,max,softplus,16,8,const,sum,relu6,1;79.0;0.122;0.13
const,max,softplus,16,8,gat,max,tanh,16;42.0;0.264;0.319
const,max,softplus,2,128,const,mlp,linear,4;42.0;0.728;0.696
const,max,softplus,2,128,cos,sum,elu,6;123.0;0.255;0.2715
const,max,softplus,2,128,cos,sum,linear,6;123.0;0.788;0.8065
const,max,softplus,2,128,gcn,mlp,linear,1;42.0;0.754;0.787
const,max,softplus,2,128,gcn,sum,linear,1;123.0;0.7659999999999999;0.7959999999999999
const,max,softplus,2,128,linear,mean,sigmoid,4;10.0;0.118;0.172
const,max,softplus,2,16,gat_sym,max,elu,1;19.0;0.156;0.153
const,max,softplus,2,16,gat_sym,mean,sigmoid,8;42.0;0.172;0.328
const,max,softplus,2,256,cos,sum,linear,16;123.0;0.782;0.804
const,max,softplus,2,4,gat,sum,relu6,16;123.0;0.14800000000000002;0.129
const,max,softplus,2,4,linear,mlp,sigmoid,6;19.0;0.388;0.41
const,max,softplus,2,4,linear,sum,leaky_relu,16;42.0;0.18600000000000005;0.251
const,max,softplus,2,64,cos,sum,linear,6;123.0;0.788;0.81125
const,max,softplus,2,64,generalized_linear,sum,linear,6;123.0;0.7869999999999999;0.8015
const,max,softplus,4,128,gcn,max,tanh,4;42.0;0.452;0.482
const,max,softplus,4,128,generalized_linear,sum,tanh,6;79.0;0.116;0.13
const,max,softplus,4,256,gat,max,leaky_relu,2;42.0;0.226;0.24
const,max,softplus,4,256,gcn,mean,tanh,8;123.0;0.126;0.23
const,max,softplus,4,32,const,sum,linear,16;42.0;0.782;0.804
const,max,softplus,4,32,gat_sym,max,leaky_relu,4;79.0;0.316;0.319
const,max,softplus,4,4,const,sum,tanh,2;79.0;0.64;0.631
const,max,softplus,4,4,gcn,sum,leaky_relu,6;19.0;0.5906666666666667;0.596
const,max,softplus,4,4,linear,max,relu6,4;42.0;0.172;0.151
const,max,softplus,4,64,gcn,sum,relu,2;42.0;0.162;0.319
const,max,softplus,4,64,generalized_linear,sum,softplus,6;19.0;0.316;0.319
const,max,softplus,6,128,const,mean,linear,1;79.0;0.716;0.725
const,max,softplus,6,128,gat,mlp,linear,2;10.0;0.706;0.743
const,max,softplus,6,128,gat,sum,linear,1;42.0;0.7859999999999999;0.815
const,max,softplus,6,128,generalized_linear,max,tanh,4;10.0;0.316;0.319
const,max,softplus,6,16,gat_sym,max,sigmoid,8;123.0;0.222;0.319
const,max,softplus,6,256,const,sum,leaky_relu,1;123.0;0.122;0.225
const,max,softplus,6,256,gcn,mean,softplus,4;19.0;0.212;0.204
const,max,softplus,6,256,linear,max,relu6,2;123.0;0.316;0.319
const,max,softplus,6,32,cos,max,tanh,16;79.0;0.202;0.319
const,max,softplus,6,32,gat,mlp,sigmoid,1;10.0;0.182;0.163
const,max,softplus,6,4,gat,mlp,tanh,16;42.0;0.5720000000000001;0.589
const,max,softplus,6,64,cos,sum,linear,6;123.0;0.784;0.81
const,max,softplus,6,64,generalized_linear,mean,leaky_relu,1;19.0;0.316;0.319
const,max,softplus,6,8,gcn,max,leaky_relu,4;42.0;0.7;0.705
const,max,softplus,8,16,gat,sum,softplus,2;19.0;0.124;0.319
const,max,softplus,8,16,gat,sum,softplus,4;19.0;0.30100000000000005;0.3195
const,max,softplus,8,16,generalized_linear,mlp,softplus,2;19.0;0.716;0.737
const,max,softplus,8,256,gat,mlp,relu,2;42.0;0.122;0.149
const,max,softplus,8,64,cos,sum,linear,6;123.0;0.774;0.7855000000000001
const,max,softplus,8,64,gcn,sum,tanh,2;123.0;0.156;0.183
const,max,softplus,8,64,generalized_linear,mean,leaky_relu,16;10.0;0.27;0.271
const,max,softplus,8,8,const,max,softplus,6;19.0;0.614;0.573
const,max,tanh,1,128,cos,mlp,relu6,4;79.0;0.4833333333333334;0.531
const,max,tanh,1,128,cos,sum,leaky_relu,1;42.0;0.804;0.81
const,max,tanh,1,16,linear,mean,relu,1;19.0;0.07400000000000001;0.13699999999999998
const,max,tanh,1,256,const,mlp,relu,2;19.0;0.71;0.733
const,max,tanh,1,32,gat_sym,max,elu,6;42.0;0.5539999999999999;0.5529999999999999
const,max,tanh,1,4,const,sum,softplus,2;10.0;0.594;0.606
const,max,tanh,1,4,gat,sum,linear,4;79.0;0.39;0.399
const,max,tanh,1,4,gcn,mean,sigmoid,8;42.0;0.316;0.319
const,max,tanh,1,4,linear,max,leaky_relu,16;42.0;0.316;0.319
const,max,tanh,1,64,const,sum,linear,1;19.0;0.777;0.8045
const,max,tanh,1,64,gcn,mlp,elu,16;79.0;0.5579999999999999;0.521
const,max,tanh,1,8,const,sum,elu,2;79.0;0.652;0.626
const,max,tanh,16,128,cos,mean,sigmoid,4;10.0;0.39;0.38
const,max,tanh,16,128,gat,mean,relu6,1;10.0;0.55;0.561
const,max,tanh,16,128,linear,mean,leaky_relu,4;19.0;0.462;0.4920000000000001
const,max,tanh,16,128,linear,mlp,tanh,16;19.0;0.56;0.5920000000000001
const,max,tanh,16,32,const,mean,relu6,1;79.0;0.7859999999999999;0.804
const,max,tanh,16,32,generalized_linear,mean,elu,2;79.0;0.77;0.7809999999999999
const,max,tanh,16,4,const,sum,elu,16;123.0;0.79;0.804
const,max,tanh,16,4,cos,mlp,leaky_relu,1;79.0;0.782;0.804
const,max,tanh,16,4,cos,mlp,leaky_relu,4;79.0;0.73;0.7559999999999999
const,max,tanh,16,64,cos,mean,leaky_relu,1;10.0;0.7040000000000001;0.72
const,max,tanh,16,64,gat,sum,elu,4;19.0;0.732;0.775
const,max,tanh,2,128,gat_sym,max,relu,16;79.0;0.114;0.103
const,max,tanh,2,16,linear,mean,relu,16;79.0;0.47;0.453
const,max,tanh,2,16,linear,mean,tanh,16;79.0;0.34600000000000003;0.375
const,max,tanh,2,256,gat_sym,mlp,leaky_relu,2;123.0;0.7559999999999999;0.769
const,max,tanh,2,256,gcn,sum,leaky_relu,1;10.0;0.7979999999999999;0.8079999999999999
const,max,tanh,2,32,gat,mlp,relu6,2;42.0;0.442;0.443
const,max,tanh,4,16,gat_sym,sum,leaky_relu,2;42.0;0.78;0.8079999999999999
const,max,tanh,4,16,linear,sum,leaky_relu,8;42.0;0.7859999999999999;0.795
const,max,tanh,4,256,generalized_linear,mlp,elu,6;123.0;0.774;0.757
const,max,tanh,4,64,const,max,linear,4;19.0;0.608;0.624
const,max,tanh,4,64,const,sum,tanh,4;19.0;0.758;0.804
const,max,tanh,4,64,cos,mlp,elu,16;10.0;0.762;0.765
const,max,tanh,4,64,gcn,sum,elu,16;19.0;0.764;0.7709999999999999
const,max,tanh,4,64,gcn,sum,linear,1;10.0;0.778;0.81
const,max,tanh,4,64,generalized_linear,mean,linear,4;10.0;0.568;0.5489999999999999
const,max,tanh,6,256,generalized_linear,sum,softplus,6;19.0;0.774;0.787
const,max,tanh,6,4,generalized_linear,mlp,tanh,6;42.0;0.518;0.5660000000000001
const,max,tanh,6,8,linear,mean,softplus,6;123.0;0.426;0.435
const,max,tanh,8,128,gat,sum,elu,1;79.0;0.792;0.8220000000000001
const,max,tanh,8,128,gat_sym,max,linear,1;19.0;0.728;0.7609999999999999
const,max,tanh,8,128,gat_sym,mlp,leaky_relu,2;42.0;0.716;0.728
const,max,tanh,8,128,gat_sym,sum,elu,4;123.0;0.752;0.7829999999999999
const,max,tanh,8,128,generalized_linear,mlp,softplus,6;123.0;0.624;0.644
const,max,tanh,8,128,linear,sum,relu,16;79.0;0.76;0.787
const,max,tanh,8,16,generalized_linear,mlp,relu6,16;42.0;0.574;0.614
const,max,tanh,8,256,const,mlp,tanh,4;19.0;0.754;0.7829999999999999
const,max,tanh,8,32,generalized_linear,max,relu6,2;79.0;0.772;0.77
const,max,tanh,8,4,cos,mean,relu,6;123.0;0.316;0.319
const,max,tanh,8,4,generalized_linear,mlp,leaky_relu,16;123.0;0.404;0.448
const,max,tanh,8,64,const,sum,elu,2;19.0;0.7879999999999999;0.7929999999999999
const,max,tanh,8,64,gcn,sum,sigmoid,16;79.0;0.8;0.818
const,mean,elu,1,128,cos,max,softplus,16;79.0;0.162;0.149
const,mean,elu,1,128,cos,sum,elu,6;123.0;0.79;0.813
const,mean,elu,1,128,cos,sum,relu6,6;123.0;0.7799999999999999;0.7846666666666667
const,mean,elu,1,128,gat,mean,leaky_relu,8;42.0;0.394;0.399
const,mean,elu,1,128,linear,sum,relu,6;123.0;0.762;0.792
const,mean,elu,1,128,linear,sum,sigmoid,6;123.0;0.5760000000000001;0.5820000000000001
const,mean,elu,1,16,linear,mlp,linear,16;19.0;0.526;0.482
const,mean,elu,1,16,linear,mlp,softplus,6;123.0;0.684;0.6709999999999999
const,mean,elu,1,256,const,mean,leaky_relu,4;19.0;0.754;0.732
const,mean,elu,1,256,gat,sum,relu,4;10.0;0.73;0.762
const,mean,elu,1,256,gat_sym,mlp,elu,6;42.0;0.72;0.746
const,mean,elu,1,256,linear,sum,sigmoid,2;19.0;0.728;0.753
const,mean,elu,1,32,const,sum,elu,1;123.0;0.782;0.807
const,mean,elu,1,32,cos,sum,elu,8;19.0;0.754;0.769
const,mean,elu,1,4,gat,mlp,linear,6;42.0;0.506;0.495
const,mean,elu,1,4,gat_sym,mlp,linear,2;79.0;0.488;0.463
const,mean,elu,1,4,linear,sum,relu6,16;123.0;0.38;0.383
const,mean,elu,1,64,const,max,tanh,2;19.0;0.428;0.471
const,mean,elu,1,64,const,mlp,elu,6;19.0;0.72;0.7290000000000001
const,mean,elu,1,64,const,sum,elu,1;19.0;0.8049999999999999;0.8225
const,mean,elu,1,64,gcn,sum,relu6,16;42.0;0.35600000000000004;0.384
const,mean,elu,1,64,linear,mean,sigmoid,2;19.0;0.174;0.22
const,mean,elu,1,8,gat_sym,sum,tanh,4;42.0;0.542;0.568
const,mean,elu,16,128,generalized_linear,sum,linear,1;123.0;0.7879999999999999;0.82
const,mean,elu,16,16,cos,sum,sigmoid,1;19.0;0.804;0.8190000000000001
const,mean,elu,16,16,gat_sym,max,elu,4;79.0;0.716;0.7440000000000001
const,mean,elu,16,16,gcn,max,sigmoid,4;10.0;0.152;0.302
const,mean,elu,16,16,generalized_linear,mlp,linear,2;19.0;0.7040000000000001;0.6990000000000001
const,mean,elu,16,16,linear,mean,linear,8;10.0;0.424;0.401
const,mean,elu,16,16,linear,sum,sigmoid,6;19.0;0.794;0.797
const,mean,elu,16,32,const,sum,elu,2;42.0;0.8059999999999998;0.8232000000000002
const,mean,elu,16,32,const,sum,softplus,2;42.0;0.802;0.82
const,mean,elu,16,32,gat_sym,sum,softplus,2;42.0;0.784;0.826
const,mean,elu,16,4,cos,sum,softplus,4;79.0;0.804;0.8320000000000001
const,mean,elu,16,64,gat_sym,mlp,elu,1;42.0;0.762;0.764
const,mean,elu,16,64,linear,max,softplus,8;79.0;0.664;0.6940000000000001
const,mean,elu,16,8,generalized_linear,sum,linear,4;10.0;0.802;0.826
const,mean,elu,16,8,linear,sum,relu6,6;42.0;0.5760000000000001;0.589
const,mean,elu,2,128,cos,sum,elu,6;123.0;0.8;0.795
const,mean,elu,2,128,gat,mlp,linear,16;10.0;0.5;0.519
const,mean,elu,2,128,gat_sym,mean,elu,1;10.0;0.736;0.755
const,mean,elu,2,16,cos,mlp,linear,4;79.0;0.7240000000000001;0.682
const,mean,elu,2,256,gat,max,tanh,4;42.0;0.642;0.6459999999999999
const,mean,elu,2,256,linear,mlp,relu6,16;10.0;0.516;0.53
const,mean,elu,2,32,gcn,mlp,linear,8;42.0;0.564;0.53
const,mean,elu,2,4,cos,mean,leaky_relu,16;10.0;0.114;0.103
const,mean,elu,2,4,generalized_linear,mean,softplus,4;79.0;0.478;0.475
const,mean,elu,2,64,gat,mean,relu,1;10.0;0.122;0.13
const,mean,elu,2,64,gat_sym,mlp,elu,6;79.0;0.5660000000000001;0.578
const,mean,elu,2,8,cos,max,leaky_relu,16;79.0;0.162;0.149
const,mean,elu,2,8,gat_sym,sum,elu,2;123.0;0.79;0.8
const,mean,elu,4,16,const,mlp,elu,8;123.0;0.7120000000000001;0.737
const,mean,elu,4,16,gat,sum,elu,1;123.0;0.794;0.809
const,mean,elu,4,16,gat,sum,relu,16;42.0;0.74;0.772
const,mean,elu,4,256,const,sum,sigmoid,4;123.0;0.794;0.823
const,mean,elu,4,256,gat_sym,sum,linear,6;10.0;0.794;0.815
const,mean,elu,4,256,gat_sym,sum,relu,16;42.0;0.7859999999999999;0.802
const,mean,elu,4,256,gcn,mean,relu6,4;10.0;0.754;0.7609999999999999
const,mean,elu,4,256,generalized_linear,mlp,linear,2;123.0;0.598;0.605
const,mean,elu,4,32,gat,sum,tanh,2;123.0;0.8;0.799
const,mean,elu,4,4,const,mlp,linear,16;42.0;0.732;0.758
const,mean,elu,4,4,gat,max,relu,1;19.0;0.7140000000000001;0.735
const,mean,elu,4,4,generalized_linear,mlp,linear,1;123.0;0.772;0.79
const,mean,elu,4,4,generalized_linear,sum,elu,16;10.0;0.758;0.778
const,mean,elu,4,64,cos,sum,sigmoid,1;42.0;0.782;0.813
const,mean,elu,4,64,gat,max,linear,8;19.0;0.6659999999999999;0.701
const,mean,elu,4,64,gcn,sum,linear,1;10.0;0.794;0.8170000000000001
const,mean,elu,4,8,cos,sum,relu,1;123.0;0.792;0.8079999999999999
const,mean,elu,6,128,cos,max,leaky_relu,2;19.0;0.698;0.733
const,mean,elu,6,128,gat_sym,mean,sigmoid,8;19.0;0.28800000000000003;0.32299999999999995
const,mean,elu,6,16,gat_sym,max,relu,1;19.0;0.7759999999999999;0.779
const,mean,elu,6,16,gat_sym,sum,relu6,2;19.0;0.7959999999999999;0.8079999999999999
const,mean,elu,6,16,linear,max,relu,6;42.0;0.162;0.151
const,mean,elu,6,16,linear,sum,relu,2;19.0;0.792;0.8270000000000001
const,mean,elu,6,256,cos,sum,elu,16;79.0;0.802;0.809
const,mean,elu,6,32,cos,max,linear,6;19.0;0.698;0.6990000000000001
const,mean,elu,6,32,gat_sym,mean,tanh,1;42.0;0.58;0.595
const,mean,elu,6,4,cos,mean,relu,16;42.0;0.122;0.149
const,mean,elu,6,64,gcn,mlp,leaky_relu,1;79.0;0.716;0.735
const,mean,elu,6,64,linear,mlp,relu,8;79.0;0.672;0.695
const,mean,elu,6,8,gat,max,leaky_relu,4;123.0;0.682;0.7040000000000001
const,mean,elu,6,8,generalized_linear,sum,elu,2;123.0;0.7979999999999999;0.8059999999999999
const,mean,elu,8,128,gcn,sum,tanh,16;123.0;0.7959999999999999;0.804
const,mean,elu,8,16,const,mean,leaky_relu,1;123.0;0.754;0.7809999999999999
const,mean,elu,8,16,const,mlp,linear,16;79.0;0.746;0.76
const,mean,elu,8,256,linear,sum,leaky_relu,16;79.0;0.7979999999999999;0.8240000000000001
const,mean,elu,8,4,gat,mean,leaky_relu,4;79.0;0.622;0.626
const,mean,elu,8,4,generalized_linear,mlp,tanh,1;123.0;0.782;0.7929999999999999
const,mean,elu,8,64,linear,sum,elu,8;10.0;0.818;0.8240000000000001
const,mean,leaky_relu,1,128,gat,max,tanh,4;10.0;0.354;0.415
const,mean,leaky_relu,1,128,gat,mlp,softplus,2;123.0;0.6679999999999999;0.664
const,mean,leaky_relu,1,128,gcn,mean,relu,4;42.0;0.156;0.14400000000000002
const,mean,leaky_relu,1,16,gcn,max,tanh,4;79.0;0.152;0.382
const,mean,leaky_relu,1,16,linear,sum,relu6,4;10.0;0.6940000000000001;0.693
const,mean,leaky_relu,1,256,cos,mlp,relu,16;123.0;0.6559999999999999;0.65
const,mean,leaky_relu,1,256,gat,mlp,softplus,6;19.0;0.574;0.5770000000000001
const,mean,leaky_relu,1,32,gcn,sum,leaky_relu,1;123.0;0.7879999999999999;0.7709999999999999
const,mean,leaky_relu,1,4,const,mean,linear,1;10.0;0.156;0.14400000000000002
const,mean,leaky_relu,1,4,gat_sym,max,tanh,16;19.0;0.156;0.14400000000000002
const,mean,leaky_relu,1,64,cos,mean,tanh,16;10.0;0.268;0.3
const,mean,leaky_relu,1,64,gcn,sum,linear,2;10.0;0.742;0.721
const,mean,leaky_relu,1,64,generalized_linear,sum,sigmoid,6;79.0;0.28800000000000003;0.383
const,mean,leaky_relu,1,8,generalized_linear,mean,linear,4;10.0;0.364;0.373
const,mean,leaky_relu,1,8,generalized_linear,sum,linear,2;123.0;0.6559999999999999;0.687
const,mean,leaky_relu,1,8,generalized_linear,sum,linear,4;79.0;0.64;0.6709999999999999
const,mean,leaky_relu,16,128,const,mean,relu,1;42.0;0.762;0.7879999999999999
const,mean,leaky_relu,16,128,gcn,mean,leaky_relu,8;42.0;0.688;0.665
const,mean,leaky_relu,16,128,gcn,mlp,leaky_relu,8;42.0;0.7909999999999999;0.7975
const,mean,leaky_relu,16,16,const,sum,sigmoid,8;42.0;0.7949999999999999;0.825
const,mean,leaky_relu,16,16,gcn,sum,linear,8;123.0;0.7959999999999999;0.8220000000000001
const,mean,leaky_relu,16,256,cos,mlp,linear,6;19.0;0.772;0.759
const,mean,leaky_relu,16,256,gat,mlp,relu,8;79.0;0.166;0.16399999999999998
const,mean,leaky_relu,16,64,generalized_linear,mean,leaky_relu,6;123.0;0.6859999999999999;0.6829999999999999
const,mean,leaky_relu,16,8,gcn,max,relu,16;42.0;0.114;0.103
const,mean,leaky_relu,16,8,gcn,sum,elu,2;79.0;0.794;0.818
const,mean,leaky_relu,2,128,gcn,mlp,sigmoid,2;10.0;0.36;0.35100000000000003
